"","id","weight","week","bi.week","state","county.fips","predicted.vote.prob","senate.topline","governor.topline","biden.approval","presvote2020","pid","ideology","most.important.problem","abortion.policy","age","race","gender","hispanic","education"
"3105",118165066892,0.710729452559331,44,22,"PA",NA,0.989270693370641,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in all cases",80,"white","male",FALSE,"Post graduate degree"
"3106",118164960443,0.375601732330125,44,22,"PA","42029",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Republican","Moderate",NA,"Legal in all cases",55,"white","female",FALSE,"Post graduate degree"
"3107",118164941089,0.375937122905785,44,22,"PA","42029",0.990478856953529,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in all cases",63,"white","female",FALSE,"College graduate"
"3108",118165334375,0.377056135653364,44,22,"PA","42029",0.988776891050894,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",50,"white","male",FALSE,"College graduate"
"3109",118165019656,0.380730987677523,44,22,"PA","42029",0.987737237158546,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",52,"white","male",FALSE,"Post graduate degree"
"3110",118165027037,0.376659678290117,44,22,"PA","42029",0.987737237158546,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",64,"white","male",FALSE,"Post graduate degree"
"3111",118164938258,0.276994351858148,44,22,"PA",NA,0.7376833884174,"Republican","Democrat","Somewhat disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",62,"white","female",FALSE,"College graduate"
"3112",118165006197,0.759881382600223,44,22,"PA","42029",0.985362346031029,"Republican","Democrat","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",67,"hispanic","male",TRUE,"Some college"
"3113",118165157101,0.261321394099084,44,22,"PA","42029",0.685278745496719,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",52,"white","male",FALSE,"Post graduate degree"
"3114",118165156576,0.375937122905785,44,22,"PA","42029",0.990478856953529,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",63,"white","female",FALSE,"College graduate"
"3115",118165221015,0.678898933431308,44,22,"PA","42029",0.7476969701921,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",53,"white","female",FALSE,"Some college"
"3116",118162805335,1.71546934874664,43,22,"PA",NA,0.992094170488865,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in all cases",80,"white","female",FALSE,"Some college"
"3117",118165024415,0.380730987677523,44,22,"PA","42029",0.987737237158546,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,NA,64,"white","male",FALSE,"Post graduate degree"
"3118",118165022447,0.909504750734754,44,22,"PA","42029",0.990960564551253,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",59,"white","female",FALSE,"Some college"
"3119",118165068338,0.483606067919057,44,22,"PA","42029",0.98740794189438,"Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",45,"white","female",FALSE,"College graduate"
"3120",118164949833,0.625766312256716,44,22,"PA","42029",0.709765933786261,"Democrat","Democrat","Strongly disapprove","rep","Independent","Conservative",NA,"Legal in all cases",72,"white","female",FALSE,"High school or G.E.D."
"3121",118165026539,0.375601732330125,44,22,"PA","42029",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",60,"white","female",FALSE,"Post graduate degree"
"3122",118164942018,0.906535699861149,44,22,"PA",NA,0.987725603626077,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",55,"white","female",FALSE,"High school or G.E.D."
"3123",118165030953,0.375601732330125,44,22,"PA","42029",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,60,"white","female",FALSE,"Post graduate degree"
"3124",118165020561,0.380730987677523,44,22,"PA",NA,0.987737237158546,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Illegal in most cases",64,"white","male",FALSE,"Post graduate degree"
"3125",118164949401,0.377056135653364,44,22,"PA",NA,0.988776891050894,"Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,"Illegal in most cases",58,"white","male",FALSE,"College graduate"
"3126",118164948241,0.361223101210782,44,22,"PA","42029",0.990734038519488,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",74,"white","female",FALSE,"Post graduate degree"
"3127",118165007491,0.375601732330125,44,22,"PA","42029",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",59,"white","female",FALSE,"Post graduate degree"
"3128",118165099634,0.872012391526887,44,22,"PA",NA,0.989066808523502,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",67,"white","female",FALSE,"High school or G.E.D."
"3129",118164938205,0.659388039590132,44,22,"PA","42029",0.715080219951534,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",52,"white","male",FALSE,"Some college"
"3130",118165009716,0.265723790273658,44,22,"PA","42029",0.709963655578801,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,NA,67,"white","male",FALSE,"Post graduate degree"
"3131",118165023968,1.69712514591207,44,22,"PA","42029",0.992094170488865,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",81,"white","female",FALSE,"Some college"
"3132",118162808295,0.709119910780455,43,22,"PA","42029",0.99167236460417,"Democrat","Democrat",NA,"dem","Independent","Moderate",NA,"Legal in all cases",78,"white","female",FALSE,"College graduate"
"3133",118163439553,0.883836409866287,44,22,"PA","42029",0.987115713251506,"Republican","Republican",NA,"rep","Republican","Very conservative",NA,NA,70,"white","male",FALSE,"High school or G.E.D."
"3134",118162862198,0.272500547838015,43,22,"PA","42029",0.728069868682293,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",65,"white","male",FALSE,"College graduate"
"3135",118165098595,0.375601732330125,44,22,"PA","42029",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",64,"white","female",FALSE,"Post graduate degree"
"3136",118162782844,0.352360158311213,43,22,"PA","42029",0.320506526250883,"Democrat","Democrat","Somewhat approve","dnv/other","Independent","Moderate",NA,"Legal in most cases",59,"white","male",FALSE,"Post graduate degree"
"3137",118165004223,0.912291289509418,44,22,"PA","42029",0.989343780587473,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",54,"white","male",FALSE,"Some college"
"3138",118164948197,1.71546934874664,44,22,"PA","42029",0.992094170488865,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,NA,88,"white","female",FALSE,"Associate's degree"
"3139",118165007057,0.88143796171713,44,22,"PA","42029",0.989066808523502,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",74,"white","female",FALSE,"High school or G.E.D."
"3140",118164948709,0.380730987677523,44,22,"PA","42029",0.987737237158546,"Democrat","Democrat","Somewhat disapprove","dem","Democrat","Very liberal",NA,"Legal in all cases",60,"white","male",FALSE,"Post graduate degree"
"3141",118163480574,0.408550065827725,44,22,"PA","42029",0.981738752569017,"Republican","Other/Would not Vote","Strongly disapprove","rep","Independent","Conservative",NA,"Legal in most cases",58,"hispanic","male",TRUE,"Post graduate degree"
"3142",118164955282,0.381131730343068,44,22,"PA",NA,0.988776891050894,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",60,"white","male",FALSE,"College graduate"
"3143",118165016092,0.365417880505427,44,22,"PA","42029",0.991521800296549,"Other/Would not Vote","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in most cases",70,"white","female",FALSE,"College graduate"
"3144",118165016627,0.42047134667,44,22,"PA","42029",0.514056166192422,"Democrat","Democrat","Somewhat approve","dem","Independent","Very liberal",NA,NA,23,"white","male",FALSE,"College graduate"
"3145",118164550381,0.279981450620348,44,22,"PA","42029",0.759699310785651,"Democrat","Democrat","Somewhat approve","dem","Republican","Moderate",NA,"Legal in all cases",68,"white","female",FALSE,"College graduate"
"3146",118164942547,1.08590378275989,44,22,"PA","42029",0.987737237158546,"Republican","Other/Would not Vote","Somewhat disapprove","dnv/other","Republican","Conservative",NA,"Illegal in all cases",62,"white","male",FALSE,"Post graduate degree"
"3147",118165018777,0.273265659951389,44,22,"PA","42029",0.71997108564651,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",59,"white","female",FALSE,"Post graduate degree"
"3148",118164940494,1.91042296370962,44,22,"PA","42027",0.976324517207882,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in all cases",22,"white","male",FALSE,"Some college"
"3149",118165011014,0.513418619496422,44,22,"PA","42029",0.65651717259986,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",51,"other","female",FALSE,"Associate's degree"
"3150",118165010039,0.290825871502246,44,22,"PA","42029",0.320297487987891,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",56,"white","female",FALSE,"High school or G.E.D."
"3151",118163226250,0.261321394099084,44,22,"PA","42029",0.685278745496719,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,54,"white","male",FALSE,"Post graduate degree"
"3152",118163241929,0.377056135653364,44,22,"PA","42029",0.988776891050894,"Republican","Democrat","Somewhat disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",64,"white","male",FALSE,"College graduate"
"3153",118163612179,1.01346725983726,44,22,"PA","42029",0.978325083611103,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",49,"hispanic","male",TRUE,"Some college"
"3154",118165006151,0.685439251773573,44,22,"PA",NA,0.769135483871967,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",69,"white","female",FALSE,"Some college"
"3155",118164814542,0.381131730343068,44,22,"PA","42029",0.988776891050894,"Republican","Democrat","Somewhat disapprove","dem","Independent","Conservative",NA,"Legal in most cases",61,"white","male",FALSE,"College graduate"
"3156",118162792181,1.15765868727154,43,22,"PA","42029",0.988043142145884,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,42,"white","female",FALSE,"Some college"
"3157",118162627171,0.818098637690337,43,22,"PA","42091",0.690767582600391,"Democrat","Democrat",NA,"dem","Democrat","Liberal",NA,NA,40,"white","female",FALSE,"Some college"
"3158",118163207878,1.71056953471145,44,22,"PA",NA,0.989260498791762,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",75,"white","female",FALSE,"High school or G.E.D."
"3159",118163285518,0.194392209602491,44,22,"PA","42091",0.115344662669315,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Legal in all cases",27,"other","male",TRUE,"High school or G.E.D."
"3160",118164942159,0.912291289509418,44,22,"PA","42091",0.989343780587473,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",55,"white","male",FALSE,"Associate's degree"
"3161",118164942063,1.69712514591207,44,22,"PA","42091",0.992094170488865,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",86,"white","female",FALSE,"Some college"
"3162",118165007058,0.332782935045338,44,22,"PA","42091",0.679463172173609,"Democrat","Democrat","Strongly disapprove","dem","Democrat","Very liberal",NA,"Legal in all cases",44,"white","female",FALSE,"College graduate"
"3163",118165038915,0.490016840080348,44,22,"PA","42091",0.985165251817277,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",44,"white","male",FALSE,"College graduate"
"3164",118164948860,0.365127556844535,44,22,"PA","42091",0.990734038519488,"Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in most cases",72,"white","female",FALSE,"Post graduate degree"
"3165",118164938521,1.41086413806891,44,22,"PA","42091",0.980938174438844,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",38,"white","male",FALSE,"Associate's degree"
"3166",118165024220,0.708566514156931,44,22,"PA",NA,0.990898464266765,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Illegal in most cases",79,"white","female",FALSE,"Post graduate degree"
"3167",118165217317,0.884008451575351,44,22,"PA","42091",0.991951170566929,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",68,"white","female",FALSE,"Some college"
"3168",118165032958,0.88143796171713,44,22,"PA","42091",0.989066808523502,"Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",69,"white","female",FALSE,"High school or G.E.D."
"3169",118165012652,1.71546934874664,44,22,"PA","42091",0.992094170488865,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",78,"white","female",FALSE,"Associate's degree"
"3170",118164824199,0.788352412551027,44,22,"PA","42091",0.978816682965067,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",28,"white","female",FALSE,"College graduate"
"3171",118165006506,1.41086413806891,44,22,"PA","42091",0.980938174438844,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in most cases",33,"white","male",FALSE,"Associate's degree"
"3172",118164955166,0.377056135653364,44,22,"PA","42091",0.988776891050894,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",58,"white","male",FALSE,"College graduate"
"3173",118164959812,0.361223101210782,44,22,"PA","42091",0.990734038519488,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",70,"white","female",FALSE,"Post graduate degree"
"3174",118163809175,0.365127556844535,44,22,"PA","42091",0.990734038519488,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",69,"white","female",FALSE,"Post graduate degree"
"3175",118165019440,1.71546934874664,44,22,"PA","42091",0.992094170488865,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",78,"white","female",FALSE,"Associate's degree"
"3176",118164936871,1.33546392432045,44,22,"PA","42091",0.772328561384385,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",85,"white","female",FALSE,"Some college"
"3177",118165093930,0.297005150494995,44,22,"PA","42091",0.555683126188432,"Republican","Republican","Strongly disapprove","dem","Independent","Moderate",NA,"Legal in most cases",48,"asian","female",FALSE,"College graduate"
"3178",118164939923,0.512727833448665,44,22,"PA","42091",0.713670465575429,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",78,"white","male",FALSE,"Post graduate degree"
"3179",118165197574,0.385227739439313,44,22,"PA","42091",0.930049154355501,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",62,"black","female",FALSE,"College graduate"
"3180",118164470361,0.896461668422413,44,22,"PA","42091",0.990509868570678,"Democrat","Democrat","Somewhat approve","dem","Republican","Moderate",NA,"Legal in all cases",66,"white","male",FALSE,"Some college"
"3181",118164483885,0.896461668422413,44,22,"PA","42091",0.990509868570678,"Democrat","Democrat","Somewhat approve","dem","Republican","Moderate",NA,NA,66,"white","male",FALSE,"Some college"
"3182",118163820355,0.529295664194574,44,22,"PA","42091",0.975112604534846,"Other/Would not Vote","Democrat","Somewhat disapprove","dem","Independent","Liberal",NA,"Legal in most cases",45,"other","male",TRUE,"College graduate"
"3183",118162790666,0.512727833448665,43,22,"PA","42091",0.713670465575429,"Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,"Illegal in most cases",75,"white","male",FALSE,"Post graduate degree"
"3184",118163828203,1.47110300229587,44,22,"PA","42029",0.987795397509715,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",77,"other","female",FALSE,"Some college"
"3185",118164731963,0.909504750734754,44,22,"PA","42091",0.990960564551253,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",56,"white","female",FALSE,"Some college"
"3186",118163635938,1.71546934874664,44,22,"PA","42091",0.992094170488865,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",80,"white","female",FALSE,"Some college"
"3187",118164937483,0.377056135653364,44,22,"PA","42091",0.988776891050894,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",54,"white","male",FALSE,"College graduate"
"3188",118164977131,0.366574580218432,44,22,"PA",NA,0.990004385837942,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",67,"white","male",FALSE,"College graduate"
"3189",118164664675,1.40837020187596,44,22,"PA","42029",0.983809404070497,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",33,"white","female",FALSE,"Associate's degree"
"3190",118164936285,1.18943388827928,44,22,"PA","42029",0.975118790744759,"Republican","Republican","Strongly disapprove","rep","Democrat","Moderate",NA,"Legal in most cases",37,"black","female",TRUE,"Associate's degree"
"3191",118164938884,0.708566514156931,44,22,"PA","42029",0.990898464266765,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",75,"white","female",FALSE,"Post graduate degree"
"3192",118164939374,0.581761357767086,44,22,"PA","42029",0.978092453637965,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,NA,39,"white","male",FALSE,"Post graduate degree"
"3193",118165010416,0.265723790273658,44,22,"PA","42029",0.709963655578801,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",72,"white","male",FALSE,"Post graduate degree"
"3194",118164940694,0.533725650068259,44,22,"PA",NA,0.746391364008611,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",77,"white","female",FALSE,"Post graduate degree"
"3195",118164935394,0.602120644267755,44,22,"PA","42029",0.590287759739685,"Republican","Republican","Strongly disapprove","dem","Independent","Moderate",NA,"Illegal in most cases",45,"hispanic","female",TRUE,"Some college"
"3196",118164531544,0.847842860651389,44,22,"PA","42029",0.964616493296905,"Republican","Republican","Strongly disapprove","dem","Independent","Moderate",NA,"Illegal in most cases",25,"black","female",FALSE,"College graduate"
"3197",118165113073,0.370189848999783,44,22,"PA","42029",0.989077184934707,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",72,"white","male",FALSE,"Post graduate degree"
"3198",118162769028,0.332782935045338,43,22,"PA","42029",0.679463172173609,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,NA,41,"white","female",FALSE,"College graduate"
"3199",118165470060,0.380730987677523,44,22,"PA","42029",0.987737237158546,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",63,"white","male",FALSE,"Post graduate degree"
"3200",118165166147,0.279988380075073,44,22,"PA","42029",0.7376833884174,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",60,"white","female",FALSE,"College graduate"
"3201",118165043237,0.370189848999783,44,22,"PA","42029",0.989077184934707,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",66,"white","male",FALSE,"Post graduate degree"
"3202",118165172420,0.370536879916671,44,22,"PA","42029",0.990004385837942,"Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",65,"white","male",FALSE,"College graduate"
"3203",118165010818,0.380730987677523,44,22,"PA","42029",0.987737237158546,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",63,"white","male",FALSE,"Post graduate degree"
"3204",118165031293,0.27147177723838,44,22,"PA","42029",0.704284105824013,"Democrat","Democrat","Somewhat disapprove","dem","Independent","Moderate",NA,NA,61,"white","male",FALSE,"College graduate"
"3205",118163328216,0.375601732330125,44,22,"PA","42091",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",58,"white","female",FALSE,"Post graduate degree"
"3206",118165007051,0.268568820476629,44,22,"PA","42093",0.704284105824013,"Republican","Other/Would not Vote","Somewhat disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",57,"white","male",FALSE,"College graduate"
"3207",118164834196,0.149661750263489,44,22,"PA",NA,0.107137762935084,"Republican","Republican","Strongly disapprove","dnv/other","Republican","Moderate",NA,"Legal in most cases",43,"white","female",FALSE,"College graduate"
"3208",118165044820,0.710729452559331,44,22,"PA","42091",0.989270693370641,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",79,"white","male",FALSE,"Post graduate degree"
"3209",118163332943,0.366231260242537,44,22,"PA","42091",0.989077184934707,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,65,"white","male",FALSE,"Post graduate degree"
"3210",118165127966,0.273810677563809,44,22,"PA","42091",0.742955587129387,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",69,"white","female",FALSE,"Post graduate degree"
"3211",118162690918,0.896461668422413,43,22,"PA","42091",0.990509868570678,"Democrat","Democrat","Strongly approve","dem","Republican","Moderate",NA,"Legal in all cases",65,"white","male",FALSE,"Associate's degree"
"3212",118163169831,0.788352412551027,44,22,"PA","42091",0.978816682965067,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",28,"white","female",FALSE,"College graduate"
"3213",118165119051,0.483606067919057,44,22,"PA","42091",0.98740794189438,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",47,"white","female",FALSE,"College graduate"
"3214",118165042594,0.370189848999783,44,22,"PA","42091",0.989077184934707,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",68,"white","male",FALSE,"Post graduate degree"
"3215",118165133282,0.795707527241208,44,22,"PA","42091",0.972809120296832,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",23,"white","male",FALSE,"Post graduate degree"
"3216",118163112211,0.912291289509418,44,22,"PA","42091",0.989343780587473,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",62,"white","male",FALSE,"Some college"
"3217",118163328187,0.366231260242537,44,22,"PA","42091",0.989077184934707,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in all cases",65,"white","male",FALSE,"Post graduate degree"
"3218",118163356482,0.365127556844535,44,22,"PA","42091",0.990734038519488,"Other/Would not Vote","Democrat","Strongly disapprove","dem","Independent","Moderate",NA,"Legal in most cases",66,"white","female",FALSE,"Post graduate degree"
"3219",118164953040,0.272500547838015,44,22,"PA","42091",0.728069868682293,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in most cases",65,"white","male",FALSE,"College graduate"
"3220",118163431847,0.375937122905785,44,22,"PA","42091",0.990478856953529,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",55,"white","female",FALSE,"College graduate"
"3221",118165172428,0.490016840080348,44,22,"PA","42091",0.985165251817277,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",49,"white","male",FALSE,"College graduate"
"3222",118163613609,0.380730987677523,44,22,"PA","42091",0.987737237158546,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",64,"white","male",FALSE,"Post graduate degree"
"3223",118162774607,0.375601732330125,43,22,"PA","42091",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",56,"white","female",FALSE,"Post graduate degree"
"3224",118163191210,0.366574580218432,44,22,"PA","42091",0.990004385837942,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,NA,74,"white","male",FALSE,"College graduate"
"3225",118162776313,5.46087477928547,43,22,"PA","42091",0.968020754454009,"Democrat","Democrat","Strongly approve","dnv/other","Democrat","Very liberal",NA,"Legal in all cases",18,"white","male",FALSE,"High school or G.E.D."
"3226",118164733140,0.412707799705517,44,22,"PA","42091",0.981124751059524,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",60,"asian","male",FALSE,"College graduate"
"3227",118162706481,0.371585272130524,43,22,"PA","42091",0.98959520579547,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in most cases",59,"white","female",FALSE,"Post graduate degree"
"3228",118165008709,0.478434673974646,44,22,"PA","42029",0.98740794189438,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",47,"white","female",FALSE,"College graduate"
"3229",118165143905,0.279981450620348,44,22,"PA","42029",0.759699310785651,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",65,"white","female",FALSE,"College graduate"
"3230",118165004443,0.268568820476629,44,22,"PA","42029",0.704284105824013,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",59,"white","male",FALSE,"College graduate"
"3231",118164934277,0.912291289509418,44,22,"PA","42029",0.989343780587473,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",61,"white","male",FALSE,"Some college"
"3232",118165036815,0.273810677563809,44,22,"PA","42029",0.742955587129387,"Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in most cases",67,"white","female",FALSE,"Post graduate degree"
"3233",118164942490,0.709119910780455,44,22,"PA","42029",0.99167236460417,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",75,"white","female",FALSE,"College graduate"
"3234",118165020156,0.625766312256716,44,22,"PA","42029",0.709765933786261,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",74,"white","female",FALSE,"High school or G.E.D."
"3235",118165092312,0.779922243529634,44,22,"PA","42029",0.978816682965067,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",27,"white","female",FALSE,"College graduate"
"3236",118162790035,0.375601732330125,43,22,"PA","42029",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",55,"white","female",FALSE,"Post graduate degree"
"3237",118165004856,1.00125928935768,44,22,"PA","42029",0.981582525794735,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Illegal in most cases",47,"black","female",FALSE,"Associate's degree"
"3238",118165085316,0.270882710001364,44,22,"PA","42029",0.742955587129387,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",66,"white","female",FALSE,"Post graduate degree"
"3239",118165006137,0.370536879916671,44,22,"PA","42029",0.990004385837942,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",69,"white","male",FALSE,"College graduate"
"3240",118164480489,0.375937122905785,44,22,"PA","42029",0.990478856953529,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in all cases",53,"white","female",FALSE,"College graduate"
"3241",118164935387,0.701537006727469,44,22,"PA","42029",0.99167236460417,"Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,"Illegal in most cases",75,"white","female",FALSE,"College graduate"
"3242",118164943095,0.597687598993567,44,22,"PA","42029",0.648168535201651,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,61,"white","male",FALSE,"High school or G.E.D."
"3243",118163117481,1.04261914417217,44,22,"PA","42029",0.527134287942722,"Democrat","Democrat","Somewhat approve","dem","Independent","Liberal",NA,"Legal in all cases",27,"white","male",FALSE,"Some college"
"3244",118165084029,0.709119910780455,44,22,"PA","42029",0.99167236460417,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in most cases",77,"white","female",FALSE,"College graduate"
