"","id","weight","week","bi.week","state","county.fips","senate.topline","governor.topline","biden.approval","presvote2020","pid","ideology","most.important.problem","abortion.policy","age","race","gender","hispanic","education"
"1779",118164895274,0.492379189350089,44,22,"AZ","04003","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",76,"white","male",FALSE,"College graduate"
"1780",118162784658,0.336667086621082,43,22,"AZ","04003","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",55,"other","male",FALSE,"College graduate"
"1781",118165092629,0.442573209559029,44,22,"AZ","04003","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,NA,49,"white","female",FALSE,"College graduate"
"1782",118162611448,1.09369668685068,43,22,"AZ","04003","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",39,"other","female",TRUE,"Some college"
"1783",118164908808,0.981841487889454,44,22,"AZ","04003","Republican","Republican","Somewhat disapprove","rep","Republican","Conservative",NA,NA,44,"other","female",TRUE,"Did not complete high school"
"1784",118165203883,1.11072047870511,44,22,"AZ","04003","Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,"Illegal in most cases",82,"white","male",FALSE,"High school or G.E.D."
"1785",118165033789,0.0833568396324099,44,22,"AZ","04003","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dnv/other","Independent","Moderate",NA,NA,43,"asian","female",FALSE,"High school or G.E.D."
"1786",118164562576,0.985595065252306,44,22,"AZ","04003","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",74,"white","female",FALSE,"Some college"
"1787",118163460403,0.336667086621082,44,22,"AZ","04003","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Legal in most cases",64,"other","male",FALSE,"College graduate"
"1788",118164451768,0.161611623448937,44,22,"AZ","04003","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dnv/other","Republican","Conservative",NA,"Legal in all cases",56,"white","female",FALSE,"Some college"
"1789",118163760809,0.985609561121347,44,22,"AZ","04023","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",35,"hispanic","male",TRUE,"Some college"
"1790",118164126888,0.970871887659532,44,22,"AZ","04003","Democrat","Democrat","Somewhat approve","dem","Independent","Liberal",NA,"Legal in most cases",72,"other","female",FALSE,"Some college"
"1791",118163575111,0.439527912227999,44,22,"AZ","04003","Democrat","Democrat","Somewhat approve","dem","Independent","Very liberal",NA,"Legal in all cases",49,"white","male",FALSE,"College graduate"
"1792",118163824571,0.80911357516781,44,22,"AZ","04003","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",73,"white","male",FALSE,"Some college"
"1793",118163413689,0.323651267094414,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",61,"white","male",FALSE,"College graduate"
"1794",118163618986,0.729878163335178,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",61,"white","male",FALSE,"Did not complete high school"
"1795",118164859589,0.323651267094414,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",57,"white","male",FALSE,"College graduate"
"1796",118163716991,0.0889318390292633,44,22,"AZ","04021","Democrat","Democrat","Somewhat disapprove","dem","Democrat","Liberal",NA,"Illegal in most cases",48,"hispanic","male",TRUE,"Associate's degree"
"1797",118164986453,0.985595065252306,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in most cases",73,"white","female",FALSE,"Some college"
"1798",118165162317,1.49506863436883,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","dnv/other","Republican","Moderate",NA,"Illegal in most cases",39,"white","male",FALSE,"Post graduate degree"
"1799",118165111758,0.178009626590169,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",44,"white","male",FALSE,"College graduate"
"1800",118162656913,0.805312960417898,43,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",56,"white","male",FALSE,"Some college"
"1801",118165058868,0.891731456939082,44,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",64,"white","female",FALSE,"Associate's degree"
"1802",118165425328,0.599452132283624,44,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",77,"white","female",FALSE,"Post graduate degree"
"1803",118165096668,0.492379189350089,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",85,"white","male",FALSE,"College graduate"
"1804",118162657598,0.805312960417898,43,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,NA,56,"white","male",FALSE,"Some college"
"1805",118163716719,0.188587762498779,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Somewhat approve","dnv/other","Independent","Moderate",NA,"Illegal in most cases",24,"hispanic","male",TRUE,"High school or G.E.D."
"1806",118164378007,1.46639771051577,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,NA,20,"white","female",FALSE,"Some college"
"1807",118165093927,1.10576212432081,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,NA,38,"white","male",FALSE,"Some college"
"1808",118164374491,1.49939797741313,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dnv/other","Democrat","Liberal",NA,"Legal in all cases",20,"white","female",FALSE,"Some college"
"1809",118164637083,0.243461756284082,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",28,"hispanic","male",TRUE,"High school or G.E.D."
"1810",118165091390,1.10576212432081,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",38,"white","male",FALSE,"Some college"
"1811",118164447419,0.731960348296304,44,22,"AZ","04019","Democrat","Democrat","Strongly disapprove","rep","Independent","Conservative",NA,"Legal in most cases",62,"white","male",FALSE,"Some college"
"1812",118163575926,0.231415173901957,44,22,"AZ",NA,"Other/Would not Vote","Other/Would not Vote","Strongly approve","dnv/other","Independent","Moderate",NA,"Legal in all cases",46,"hispanic","male",TRUE,"High school or G.E.D."
"1813",118164205283,0.342332791393049,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",41,"white","male",FALSE,"High school or G.E.D."
"1814",118163513362,0.460409007179336,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",30,"hispanic","male",TRUE,"Post graduate degree"
"1815",118162655439,0.362900554430743,43,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Democrat","Liberal",NA,"Legal in all cases",53,"other","female",TRUE,"Associate's degree"
"1816",118163518277,0.147188495674847,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",55,"other","female",FALSE,"Post graduate degree"
"1817",118162881996,0.336667086621082,43,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",60,"hispanic","male",TRUE,"College graduate"
"1818",118163545651,1.00096266805017,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",47,"white","female",FALSE,"Associate's degree"
"1819",118163541401,1.00096266805017,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",47,"white","female",FALSE,"Associate's degree"
"1820",118162843213,0.805312960417898,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",64,"white","male",FALSE,"Some college"
"1821",118164462191,0.0874798635279551,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Somewhat approve","dnv/other","Independent",NA,NA,NA,46,"white","male",FALSE,"High school or G.E.D."
"1822",118165038239,0.197944293729944,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",68,"white","male",FALSE,"College graduate"
"1823",118163685124,0.410538313493948,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",50,"hispanic","female",TRUE,"College graduate"
"1824",118164163388,0.0884580071420934,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","rep","Independent","Moderate",NA,"Legal in most cases",45,"hispanic","female",TRUE,"High school or G.E.D."
"1825",118162653105,0.741836871258792,43,22,"AZ",NA,"Other/Would not Vote","Other/Would not Vote","Somewhat approve","dnv/other","Independent","Moderate",NA,"Legal in all cases",31,"hispanic","male",TRUE,"High school or G.E.D."
"1826",118164047901,1.10576212432081,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",31,"white","male",FALSE,"Associate's degree"
"1827",118162997168,0.541722435575391,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",77,"white","male",FALSE,"College graduate"
"1828",118163799411,0.459218242733124,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in most cases",74,"white","male",FALSE,"Some college"
"1829",118165097627,0.119494017858911,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,NA,46,"other","male",FALSE,"College graduate"
"1830",118162831228,0.891731456939082,43,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",64,"white","female",FALSE,"Some college"
"1831",118162683503,0.486925203559462,43,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",44,"white","female",FALSE,"College graduate"
"1832",118164972202,0.325189082500042,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,"Illegal in most cases",66,"hispanic","male",TRUE,"Some college"
"1833",118164700221,0.599452132283624,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",82,"white","female",FALSE,"Post graduate degree"
"1834",118164934324,0.54135419353795,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Independent","Conservative",NA,"Legal in most cases",77,"white","male",FALSE,"Post graduate degree"
"1835",118162852053,0.435846307635803,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",67,"white","female",FALSE,"College graduate"
"1836",118163571567,0.439527912227999,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",44,"white","male",FALSE,"College graduate"
"1837",118163010943,0.393365159397561,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",73,"white","male",FALSE,"Post graduate degree"
"1838",118165065915,0.358405511025932,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",58,"white","female",FALSE,"College graduate"
"1839",118163691341,0.0525546919228364,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dnv/other","Independent","Moderate",NA,"Legal in most cases",54,"white","male",FALSE,"College graduate"
"1840",118162823577,0.599452132283624,43,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",82,"white","female",FALSE,"Post graduate degree"
"1841",118164850516,0.153796051368105,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Illegal in most cases",35,"white","male",FALSE,"Post graduate degree"
"1842",118164827794,0.745746407162766,44,22,"AZ","04023","Democrat","Republican","Somewhat disapprove","dnv/other","Independent","Moderate",NA,"Legal in all cases",18,"hispanic","male",TRUE,"High school or G.E.D."
"1843",118163389946,0.347783281030945,44,22,"AZ","04013","Republican","Republican","Somewhat disapprove","rep","Republican","Conservative",NA,"Legal in most cases",32,"white","male",FALSE,"Some college"
"1844",118164445664,0.0321303886445752,44,22,"AZ",NA,"Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Independent","Moderate",NA,"Legal in all cases",45,"hispanic","male",TRUE,"Post graduate degree"
"1845",118164848494,0.796560461985012,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",65,"black","male",FALSE,"Associate's degree"
"1846",118165087576,0.670787888410809,44,22,"AZ",NA,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",28,"other","female",TRUE,"College graduate"
"1847",118162828811,0.439527912227999,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",42,"white","male",FALSE,"College graduate"
"1848",118164566865,0.300113962876269,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in most cases",59,"white","male",FALSE,"High school or G.E.D."
"1849",118163624921,0.414791054172925,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",48,"asian","male",FALSE,"College graduate"
"1850",118163712074,0.248585183553961,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",47,"other","male",FALSE,"High school or G.E.D."
"1851",118163749432,0.895821305131902,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",67,"white","female",FALSE,"Some college"
"1852",118162931609,0.895821305131902,43,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",69,"white","female",FALSE,"Some college"
"1853",118163773475,1.55032369873746,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","dnv/other","Republican","Moderate",NA,NA,37,"other","male",FALSE,"College graduate"
"1854",118163562747,0.985595065252306,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in most cases",65,"white","female",FALSE,"Some college"
"1855",118163570597,1.79003538082565,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dnv/other","Independent","Conservative",NA,"Legal in most cases",25,"white","male",FALSE,"College graduate"
"1856",118162874648,0.370405813420292,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,NA,62,"hispanic","male",TRUE,"College graduate"
"1857",118163542425,0.39614687807236,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Legal in most cases",73,"white","female",FALSE,"College graduate"
"1858",118164124764,0.26261478445939,44,22,"AZ",NA,"Democrat","Democrat","Somewhat approve","dem","Independent","Liberal",NA,"Legal in all cases",80,"white","male",FALSE,"Post graduate degree"
"1859",118163729000,0.718563745392481,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in all cases",55,"hispanic","male",TRUE,"Did not complete high school"
"1860",118164682277,0.373144083982047,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,"Illegal in most cases",50,"hispanic","female",TRUE,"College graduate"
"1861",118162694185,0.805312960417898,43,22,"AZ","04019","Democrat","Democrat","Strongly disapprove","dem","Democrat","Liberal",NA,NA,50,"white","male",FALSE,"Associate's degree"
"1862",118164218129,0.805312960417898,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",52,"white","male",FALSE,"Some college"
"1863",118163742752,0.418469441205063,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Independent","Moderate",NA,"Legal in most cases",61,"white","male",FALSE,"Associate's degree"
"1864",118162907308,0.39614687807236,43,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",66,"white","female",FALSE,"College graduate"
"1865",118163678880,0.356332510622415,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in all cases",60,"white","male",FALSE,"Associate's degree"
"1866",118162962619,1.11396033985286,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in most cases",39,"white","female",FALSE,"Some college"
"1867",118162838309,0.395914409682224,43,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",70,"white","female",FALSE,"Post graduate degree"
"1868",118162803256,0.599797847043099,43,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",90,"white","female",FALSE,"College graduate"
"1869",118163710619,0.876386904408272,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",65,"black","male",FALSE,"Associate's degree"
"1870",118163673400,0.311151119548942,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",46,"white","male",FALSE,"High school or G.E.D."
"1871",118163431522,0.435846307635803,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,NA,71,"white","female",FALSE,"College graduate"
"1872",118163788123,0.985595065252306,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,NA,66,"white","female",FALSE,"Some college"
"1873",118164187182,0.54135419353795,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,NA,76,"white","male",FALSE,"Post graduate degree"
"1874",118165408744,0.35816926970459,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",57,"white","female",FALSE,"Post graduate degree"
"1875",118165149214,0.891731456939082,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",60,"white","female",FALSE,"Some college"
"1876",118163505634,1.12802428579323,44,22,"AZ",NA,"Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dem","Independent","Moderate",NA,"Illegal in most cases",37,"hispanic","female",TRUE,"Some college"
"1877",118162926380,0.470861269956382,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,63,"white","female",FALSE,"Some college"
"1878",118162846636,0.368810894722583,43,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",56,"other","female",TRUE,"Some college"
"1879",118164876496,0.985609561121347,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",30,"hispanic","male",TRUE,"Some college"
"1880",118162909654,0.923862973929984,43,22,"AZ",NA,"Democrat","Democrat","Somewhat disapprove","dnv/other","Independent","Very liberal",NA,"Legal in all cases",61,"black","male",FALSE,"Some college"
"1881",118162980267,0.890198014208454,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem",NA,"Moderate",NA,"Legal in most cases",65,"white","male",FALSE,"Associate's degree"
"1882",118165498130,1.22507867350268,44,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",80,"white","male",FALSE,"Some college"
"1883",118164450160,0.30987001637943,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","dnv/other","Independent","Moderate",NA,"Illegal in all cases",42,"white","male",FALSE,"High school or G.E.D."
"1884",118164823466,0.173141961994565,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",50,"white","female",FALSE,"Associate's degree"
"1885",118162837618,0.355808867567907,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",54,"white","male",FALSE,"Post graduate degree"
"1886",118163488488,0.435590542678179,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",72,"white","female",FALSE,"Post graduate degree"
"1887",118162729537,0.891731456939082,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",58,"white","female",FALSE,"Some college"
"1888",118163626815,0.394322730440507,44,22,"AZ","04019","Democrat","Republican","Somewhat disapprove","dem","Democrat","Moderate",NA,"Illegal in most cases",52,"white","female",FALSE,"College graduate"
"1889",118163521869,0.16346756622862,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,NA,34,"white","male",FALSE,"College graduate"
"1890",118163344891,0.274138485745189,44,22,"AZ",NA,"Democrat","Other/Would not Vote","Somewhat approve","rep","Independent","Moderate",NA,"Legal in most cases",60,"other","male",FALSE,"Associate's degree"
"1891",118162746052,0.299000198716684,43,22,"AZ",NA,"Democrat","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",76,"white","female",FALSE,"College graduate"
"1892",118164556814,0.358405511025932,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",59,"white","female",FALSE,"College graduate"
"1893",118163664665,0.435590542678179,44,22,"AZ","04019","Democrat","Democrat","Somewhat disapprove","dem","Democrat","Moderate",NA,"Legal in most cases",65,"white","female",FALSE,"Post graduate degree"
"1894",118162891080,0.599452132283624,43,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",75,"white","female",FALSE,"Post graduate degree"
"1895",118164836183,0.545164752844927,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Legal in most cases",79,"white","female",FALSE,"College graduate"
"1896",118163575152,0.11666079975958,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",34,"black","male",FALSE,"College graduate"
"1897",118163590827,0.399493140596429,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",49,"white","male",FALSE,"College graduate"
"1898",118165220126,1.23279381516152,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",75,"white","female",FALSE,"Associate's degree"
"1899",118164138631,0.412802332030091,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,66,"other","female",FALSE,"Post graduate degree"
"1900",118163533471,0.39614687807236,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",68,"white","female",FALSE,"College graduate"
"1901",118164896222,1.00504284598961,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",34,"white","male",TRUE,"Some college"
"1902",118163370298,0.903605800782392,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",43,"white","male",FALSE,"Some college"
"1903",118164804042,1.23279381516152,44,22,"AZ","04001","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",88,"white","female",FALSE,"Some college"
"1904",118164997279,0.399493140596429,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,49,"white","male",FALSE,"College graduate"
"1905",118162779472,0.486500475964717,43,22,"AZ","04005","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,NA,45,"white","female",FALSE,"Post graduate degree"
"1906",118162882104,0.691995914700104,43,22,"AZ","04005","Democrat","Democrat","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",76,"white","female",FALSE,"Associate's degree"
"1907",118162891988,0.370405813420292,43,22,"AZ","04005","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",59,"asian","male",TRUE,"College graduate"
"1908",118164943312,0.415044896482845,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,NA,42,"hispanic","male",TRUE,"Post graduate degree"
"1909",118163797885,0.145080867028613,44,22,"AZ","04005","Democrat","Democrat","Strongly disapprove","dem","Independent","Moderate",NA,"Legal in all cases",37,"white","female",FALSE,"Some college"
"1910",118164553053,0.541802135690149,44,22,"AZ","04005","Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",36,"white","female",FALSE,"College graduate"
"1911",118162815023,0.54135419353795,43,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",80,"white","male",FALSE,"Post graduate degree"
"1912",118165439622,1.11349134637306,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",99,"white","male",FALSE,"Some college"
"1913",118164912854,0.492044488950082,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",75,"white","male",FALSE,"Post graduate degree"
"1914",118163770096,0.0797353107318189,44,22,"AZ","04005","Democrat","Democrat","Somewhat disapprove","dem","Independent","Very liberal",NA,"Illegal in all cases",19,"asian","female",FALSE,"High school or G.E.D."
"1915",118163761465,0.444917376988187,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",29,"white","female",FALSE,"Some college"
"1916",118164864883,0.321081003004249,44,22,"AZ","04017","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","rep","Republican","Moderate",NA,"Legal in all cases",22,"hispanic","female",TRUE,"Some college"
"1917",118162999726,1.72802121493869,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","dnv/other","Independent","Conservative",NA,NA,99,"other","male",FALSE,"Post graduate degree"
"1918",118164330828,0.997767737557729,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Legal in most cases",41,"white","female",FALSE,"High school or G.E.D."
"1919",118164564317,0.357535161151333,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",71,"white","male",FALSE,"Post graduate degree"
"1920",118163494671,0.637458772542045,44,22,"AZ","04025","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,NA,84,"white","male",FALSE,"Some college"
"1921",118165102567,0.357782767095476,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",73,"white","male",FALSE,"College graduate"
"1922",118165188405,0.24980527580107,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in all cases",82,"white","male",FALSE,"College graduate"
"1923",118164867807,0.393637578902742,44,22,"AZ","04025","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Illegal in most cases",74,"white","male",FALSE,"College graduate"
"1924",118165054560,0.599797847043099,44,22,"AZ","04025","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in most cases",83,"white","female",FALSE,"College graduate"
"1925",118165194670,0.890198014208454,44,22,"AZ","04025","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in most cases",70,"white","male",FALSE,"Associate's degree"
"1926",118163686266,0.357782767095476,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",69,"white","male",FALSE,"College graduate"
"1927",118163229108,0.80911357516781,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,73,"white","male",FALSE,"Associate's degree"
"1928",118164946344,0.895821305131902,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",68,"white","female",FALSE,"Associate's degree"
